sessionId,Session,Time,Club,Shot,Ball (m/s),Club (m/s),Smash,Carry (m),Total (m),Spin (rpm),Sidespin (rpm),Spin estimated,Height (m),Time (s),AOA (*),Spin Loft (*),Spin Axis (*),Lateral (m),Curve (m),Shape,Launch H(*),Launch V (*),Mode
5029933,2022-04-22 03:04:48,2022-04-22T03:43:06Z,8 Iron,58,43.279,36.39,1.1893,114.067,114.745,5601,-277,1,31.1002,5.9172,-7.838,56.2965,-2.8343,-8.3326,-1.3167,-3.485,29.746,straight,ShortIndoor
5029933,2022-04-22 03:04:48,2022-04-22T03:23:30Z,9 Iron,29,39.825,30.751,1.2951,102.409,104.227,5816,-256,0,15.3007,4.4746,-10.694,44.0438,-2.5225,-4.841,-0.8512,-2.189,18.855,straight,ShortIndoor
5016510,2022-04-07 15:10:37,2022-04-07T15:11:29Z,Gap Wedge,1,34.284,31.453,1.09,80.2116,81.5771,8400,-541,0,15.3135,4.2678,-11.869,54.8308,-3.6925,-5.2531,-0.9529,-3.103,24.707,straight,ShortIndoor
5016510,2022-04-07 15:10:37,2022-04-07T15:12:06Z,Gap Wedge,2,36.776,31.314,1.1744,90.6071,91.1229,6856,-1434,0,19.736,4.7691,-4.034,47.2548,-12.072,-14.3017,-3.7855,-6.695,26.964,pull/draw,ShortIndoor
5016510,2022-04-07 15:10:37,2022-04-07T15:12:34Z,Gap Wedge,3,36.915,32.686,1.1294,92.1457,92.8579,6208,-574,1,19.9401,4.795,-11.167,57.3682,-5.3047,-5.784,-1.6531,-2.617,27.035,draw,ShortIndoor
5016510,2022-04-07 15:10:37,2022-04-07T15:13:07Z,Gap Wedge,4,38.73,34.379,1.1266,96.6428,96.9156,7068,-910,1,22.7259,5.1123,-8.939,54.7472,-7.3965,-9.2034,-2.6782,-3.882,27.397,pull/draw,ShortIndoor
5016510,2022-04-07 15:10:37,2022-04-07T15:13:57Z,Gap Wedge,5,35.611,31.258,1.1393,85.614,85.8163,7402,-276,1,19.3035,4.693,-9.131,55.471,-2.1369,-3.378,-0.6228,-1.886,27.915,straight,ShortIndoor
5016510,2022-04-07 15:10:37,2022-04-07T15:14:30Z,Gap Wedge,6,36.333,34.623,1.0494,89.9598,90.667,6026,-959,0,21.005,4.8549,-7.511,55.4552,-9.156,-9.652,-2.7648,-4.434,29.173,pull/draw,ShortIndoor
5016510,2022-04-07 15:10:37,2022-04-07T15:15:02Z,Gap Wedge,7,40.278,34.809,1.1571,104.158,104.971,5586,-351,1,26.5219,5.4651,-9.089,57.7661,-3.6026,-7.6541,-1.4077,-3.479,29.453,straight,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:15:12Z,Gap Wedge,1,41.247,34.219,1.2054,101.685,101.016,8586,-993,0,26.4584,5.5186,-10.302,57.0952,-6.6408,-11.0632,-2.8596,-4.609,27.645,pull/draw,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:15:37Z,Gap Wedge,2,38.487,33.802,1.1386,95.3545,95.3979,7516,-624,1,22.2458,5.0687,-6.243,50.2179,-4.7617,-7.1985,-1.6981,-3.291,27.219,draw,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:16:04Z,Gap Wedge,3,37.607,31.689,1.1868,94.5042,95.2251,5929,-1170,1,23.2626,5.0913,-7.411,56.7756,-11.38,-13.0729,-3.7631,-5.695,29.946,pull/draw,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:16:27Z,Gap Wedge,4,35.893,29.552,1.2146,89.7034,90.723,5497,-987,1,20.2117,4.759,-10.113,59.3899,-10.3431,-12.7358,-2.9581,-6.286,29.066,pull/draw,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:17:02Z,Gap Wedge,5,37.615,30.464,1.2347,93.8068,94.3284,6626,-1158,1,21.8381,4.983,-7.324,53.7919,-10.0636,-12.1921,-3.3508,-5.446,28.176,pull/draw,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:17:35Z,Gap Wedge,6,36.031,34.875,1.0331,85.6813,85.2996,8247,-1003,0,20.8287,4.8511,-3.137,48.5363,-6.9854,-7.4801,-2.1392,-3.526,29.104,pull/draw,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:17:59Z,Gap Wedge,7,36.167,33.06,1.094,86.7687,86.5736,7845,-557,1,20.7904,4.8499,-6.939,53.6867,-4.071,-5.7311,-1.2495,-2.88,28.864,draw,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:18:26Z,Gap Wedge,8,36.472,32.134,1.135,88.1036,88.0113,7615,-430,1,21.1259,4.8884,-6.3,52.625,-3.237,-7.8571,-1.012,-4.442,28.821,pull,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:18:55Z,Gap Wedge,9,37.134,32.63,1.138,91.6639,92.0639,7287,-668,1,18.8881,4.7177,-11.351,55.0832,-5.2592,-6.9523,-1.6735,-3.236,25.328,draw,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:19:25Z,Gap Wedge,10,36.322,32.625,1.1133,87.9767,88.0223,7677,-37,1,19.6953,4.7609,-8.694,53.9275,-0.2761,-3.7354,-0.0846,-2.364,27.342,straight,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:20:06Z,Gap Wedge,11,20.69,25.063,0.8255,35.9282,39.001,6861,-4058,1,6.568,2.5364,-5.134,63.8539,-36.257,-5.5334,-2.0294,-5.394,30.816,pull/hook,ShortIndoor
4978923,2022-04-07 05:14:50,2022-04-07T05:20:25Z,Gap Wedge,12,19.058,26.113,0.7298,31.9793,34.0847,5273,-203,1,7.1911,2.6176,-11.048,71.6529,-2.2059,-4.4076,-0.0941,-7.589,36.81,pull,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:10:00Z,8 Iron,5,48.485,35.568,1.3632,138.322,140.81,4888,-845,0,22.6233,5.5271,-8.703,39.0202,-9.9537,-15.6358,-5.4131,-4.252,17.945,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:10:31Z,8 Iron,6,49.53,37.493,1.321,136.723,137.417,6168,-438,0,31.4339,6.228,-8.062,45.9042,-4.0717,-4.0998,-2.5534,-0.683,22.545,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:10:59Z,8 Iron,7,51.467,39.072,1.3172,142.54,142.982,6260,-533,1,34.4446,6.5021,-4.937,40.519,-4.8837,-7.6955,-3.3348,-1.79,22.771,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:11:30Z,8 Iron,8,53.038,39.59,1.3397,148.318,148.789,6144,-705,1,36.3349,6.684,-6.069,42.6243,-6.5884,-8.3614,-4.7751,-1.408,22.621,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:12:05Z,8 Iron,9,53.148,39.864,1.3332,147.444,147.691,6377,-506,0,36.807,6.7157,-7.085,44.6614,-4.551,-5.7944,-3.3257,-0.987,22.713,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:12:37Z,8 Iron,10,53.197,41.642,1.2775,149.258,149.827,5386,195,1,41.7166,7.0039,-8.337,51.9404,2.0746,11.8464,1.499,3.961,26.352,push,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:13:08Z,8 Iron,11,55.753,41.281,1.3506,158.703,159.227,5807,-656,1,40.3157,7.0357,-6.599,44.1761,-6.4862,-9.7799,-5.156,-1.684,22.871,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:16:00Z,8 Iron,12,46.975,41.409,1.1344,128.048,128.875,6370,-2153,1,26.4098,5.7357,-5.984,43.2978,-19.7518,-20.3955,-11.0122,-4.232,21.631,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:16:27Z,8 Iron,13,55.602,41.14,1.3515,158.964,159.652,5812,-1148,1,38.827,6.9366,-5.78,41.8515,-11.3911,-18.4481,-9.0017,-3.43,22.18,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:16:58Z,8 Iron,14,49.392,41.879,1.1794,142.187,144.004,4766,-846,0,31.1097,6.1921,-5.148,42.4966,-10.2231,-8.3896,-6.1344,-0.935,23.237,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:17:29Z,8 Iron,15,56.572,42.344,1.336,163.016,163.732,5467,-843,1,41.9427,7.1606,-7.019,45.9513,-8.8697,-10.3975,-7.2054,-1.144,23.368,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:18:37Z,9 Iron,16,50.731,42.187,1.2025,139.044,139.407,6102,-1154,0,36.7347,6.597,-4.142,44.7881,-10.9011,-13.5697,-7.2688,-2.628,25.328,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:19:07Z,9 Iron,17,51.471,41.059,1.2536,142.2,142.678,5939,-1570,1,37.8711,6.6857,-5.486,47.8714,-15.3279,-20.4459,-10.5271,-4.051,25.539,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:19:34Z,9 Iron,18,49.448,41.927,1.1794,131.284,131.126,7118,-1784,1,34.8686,6.4112,-5.071,46.4845,-14.5145,-14.4966,-9.3234,-2.287,25.146,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:20:10Z,9 Iron,19,52.141,41.562,1.2545,142.175,142.417,5539,-549,1,43.6624,7.052,-4.617,50.2539,-5.688,-2.6471,-3.9625,0.498,28.832,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:20:50Z,9 Iron,20,53.822,42.066,1.2795,144.163,143.802,7093,-2090,0,41.4877,6.9669,-6.556,49.6848,-17.1348,-25.0467,-13.0815,-4.814,25.393,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:21:33Z,9 Iron,21,50.574,40.781,1.2401,134.049,133.772,6867,-967,0,38.3469,6.677,-5.265,47.8142,-8.0947,-8.3055,-5.4204,-1.26,26.422,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:22:05Z,9 Iron,22,49.369,41.542,1.1884,130.283,130.057,6912,-1354,1,36.7381,6.5257,-5.054,48.194,-11.2953,-11.6821,-7.2122,-2.009,26.632,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:23:09Z,9 Iron,23,54.482,42.065,1.2952,139.491,138.497,7989,-1280,0,45.1632,7.1929,-8.164,53.0418,-9.2194,-10.3045,-7.1844,-1.301,26.904,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:24:42Z,7 Iron,24,51.376,42.7,1.2032,146.581,148.042,5700,-2213,1,27.3114,5.9793,-4.867,36.3438,-22.8449,-28.0104,-14.9368,-5.165,18.867,pull/hook,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:25:13Z,7 Iron,25,58.748,41.804,1.4053,174.797,176.253,5281,-1708,0,38.1046,7.01,-5.375,38.2824,-18.8672,-28.6189,-16.1621,-4.143,19.932,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:25:47Z,7 Iron,26,58.803,43.977,1.3371,163.37,163.09,6697,-19,0,44.9881,7.4042,-7.992,45.8482,-0.1626,3.9463,-0.1443,1.406,22.645,straight,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:26:37Z,7 Iron,27,58.321,42.59,1.3694,169.423,170.139,5740,-715,0,40.2478,7.1452,-7.747,42.3207,-7.1547,-5.2504,-6.1354,0.292,20.758,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:27:11Z,7 Iron,28,51.587,42.323,1.2189,146.758,147.967,5806,-1926,1,29.2465,6.1409,-4.436,36.1498,-19.3711,-22.6874,-12.9446,-3.864,19.742,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:27:42Z,7 Iron,29,51.896,43.101,1.2041,148.182,149.482,5735,-2168,1,29.8978,6.1858,-3.321,35.4814,-22.2095,-23.5636,-15.0586,-3.347,20.106,hook,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:28:28Z,7 Iron,30,57.046,42.939,1.3285,163.923,164.493,5628,-183,1,42.0722,7.1944,-7.046,44.7128,-1.863,3.6996,-1.5393,1.804,22.849,straight,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:29:08Z,7 Iron,31,57.525,39.455,1.458,168.956,170.136,5446,-961,1,37.8035,6.9701,-7.895,41.9383,-10.1628,-11.8365,-8.4104,-1.183,20.208,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:30:47Z,6 Iron,32,58.596,42.928,1.365,179.997,182.496,4393,-855,0,34.6387,6.8168,-6.368,35.7912,-11.223,-11.4578,-9.1017,-0.747,18.527,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:31:22Z,6 Iron,33,59.58,42.607,1.3984,177.024,178.298,5472,-1287,1,37.4675,7.0287,-7.027,37.7297,-13.602,-18.1144,-11.9187,-2.03,18.641,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:31:57Z,6 Iron,34,51.216,42.565,1.2032,146.943,149.173,5344,-1851,1,23.9552,5.7296,-3.278,28.5313,-20.2624,-20.2072,-12.6155,-2.993,16.845,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:32:39Z,6 Iron,35,59.298,44.367,1.3365,174.513,175.512,5649,-692,1,38.4477,7.088,-8.479,40.4034,-7.0357,-8.1654,-6.1539,-0.703,19.066,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:33:20Z,6 Iron,36,60.557,42.793,1.4151,183.497,185.135,4758,-739,0,42.4895,7.3688,-6.57,40.7143,-8.9338,-7.6048,-7.9784,0.088,21.016,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:36:24Z,5 Iron,37,58.969,43.693,1.3496,182.754,185.712,4176,-501,0,32.1775,6.6774,-8.705,36.9882,-6.8902,-5.1459,-5.4963,0.087,17.098,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:36:57Z,5 Iron,38,56.84,44.667,1.2725,174.113,177.267,4221,-1040,0,29.7655,6.4039,-7.27,35.6,-14.2634,-20.348,-10.5916,-3.228,17.24,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:38:18Z,5 Iron,40,57.732,43.092,1.3397,172.756,174.324,5071,103,0,33.7305,6.7458,-8.066,36.9442,1.1638,3.5949,0.9403,0.85,17.889,straight,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:38:58Z,5 Iron,41,56.859,44.225,1.2857,169.842,173.024,4815,-1713,1,24.6758,6.0153,-6.739,30.1707,-20.8402,-27.8926,-15.2178,-4.321,14.159,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:39:35Z,5 Iron,42,60.786,44.326,1.3713,179.788,180.693,5628,7,1,40.2045,7.2573,-7.603,38.062,0.0713,4.796,0.0651,1.483,18.937,straight,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:42:50Z,5 Iron,46,58.605,43.745,1.3397,182.834,186.251,3892,-561,0,30.7721,6.5528,-7.966,35.3259,-8.2862,-7.9531,-6.3801,-0.477,16.893,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:45:19Z,5 Iron,48,60.773,44.283,1.3724,184.299,186.205,5083,-1552,1,35.6471,6.9536,-5.266,32.7625,-17.7756,-27.7614,-15.7695,-3.748,17.388,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:46:44Z,5 Iron,50,54.366,44.239,1.2289,156.756,158.124,5884,-2117,1,27.7664,6.1507,-5.923,33.5931,-21.0871,-26.4144,-15.3225,-4.066,16.706,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:47:33Z,5 Iron,51,57.854,43.682,1.3244,180.965,184.895,3689,-980,0,30.1475,6.4435,-8.248,38.074,-15.4036,-19.9641,-11.4324,-2.698,17.389,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:49:34Z,5 Iron,53,62.349,44.591,1.3982,192.096,194.213,4764,-981,0,36.5743,7.0972,-7.496,35.0675,-11.8831,-12.7147,-10.8528,-0.54,16.965,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:50:18Z,5 Iron,54,57.158,44.108,1.2959,168.385,169.801,5565,-1684,1,31.8262,6.5625,-3.538,29.1658,-17.6113,-18.9068,-14.1257,-1.618,17.239,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:50:58Z,5 Iron,55,62.169,44.735,1.3897,193.331,195.912,4469,-926,0,34.9364,6.9833,-7.397,34.0556,-11.956,-12.5648,-10.6509,-0.554,16.529,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:51:55Z,4 Iron,56,61.371,45.07,1.3617,197.288,202.506,3184,-952,0,30.5701,6.5655,-5.389,30.9499,-17.3937,-17.2503,-13.6365,-1.032,16.357,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:52:30Z,4 Iron,57,60.54,45.595,1.3278,184.908,191.262,3735,-926,1,20.2344,5.7657,-6.121,22.1336,-14.3524,-11.4397,-10.1365,-0.384,10.96,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:53:07Z,4 Iron,58,60.267,45.11,1.336,173.953,185.713,3482,-1767,1,13.7518,4.9294,-5.639,20.8334,-30.4897,-30.3656,-17.9419,-4.116,8.867,pull/hook,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:55:25Z,4 Iron,61,59.605,44.381,1.343,178.57,185.431,3928,-1482,1,18.4697,5.5341,-7.874,25.9437,-22.1643,-24.9722,-15.0332,-3.194,10.588,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:56:01Z,4 Iron,62,61.75,44.934,1.3742,190.285,192.376,4680,96,0,36.0749,7.06,-7.447,33.9857,1.1751,9.3879,1.0507,2.52,16.946,straight,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:56:30Z,4 Iron,63,55.345,45.018,1.2294,167.801,177.154,2686,-501,0,18.1996,5.2544,-7.457,27.8323,-10.7494,-6.545,-5.7378,-0.257,13.187,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T04:58:29Z,4 Iron,66,58.662,43.203,1.3578,172.866,173.995,5726,331,1,33.0494,6.7411,-7.207,32.6048,3.3136,9.3177,2.788,2.167,16.41,fade,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:01:51Z,3H RBZ Stage 2,68,63.837,47.638,1.34,209.012,213.995,3001,-389,0,34.2683,6.9359,-8.075,35.3207,-7.447,-3.4329,-6.264,0.77,16.83,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:02:32Z,3H RBZ Stage 2,69,61.534,47.266,1.3019,186.848,188.434,5106,-874,1,36.3611,7.0586,-2.585,25.8465,-9.8552,-4.5385,-8.9195,1.344,16.989,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:03:13Z,3H RBZ Stage 2,70,66.999,47.166,1.4205,216.998,222.455,3309,-679,0,29.4438,6.7312,-7.616,28.1682,-11.8396,-8.9463,-10.4314,0.397,13.139,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:03:53Z,3H RBZ Stage 2,71,64.829,47.172,1.3743,205.54,210.21,3801,-1143,1,28.0479,6.5618,-6.675,27.1194,-17.4961,-26.244,-15.0928,-3.11,12.987,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:05:01Z,3 Wood,72,70.219,49.888,1.4075,228.103,233.636,3340,-223,1,28.9565,6.8369,-3.852,18.8826,-3.8278,-9.5904,-3.5627,-1.52,11.676,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:05:44Z,3 Wood,73,72.346,49.7,1.4557,233.687,239.572,3470,-1040,0,27.9853,6.798,-5.574,21.4781,-17.4377,-29.143,-16.8003,-3.046,10.862,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:09:24Z,Driver,74,73.561,50.007,1.471,237.498,245.872,3009,-1279,1,25.7057,6.5324,-5.503,22.2601,-25.1515,-35.3138,-23.1338,-2.993,10.541,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:10:37Z,Driver,75,73.2,49.77,1.4708,225.515,238.675,2830,-1620,1,18.4791,5.714,-2.224,15.4724,-34.9141,-40.1155,-27.6709,-3.236,8.666,hook,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:11:29Z,Driver,76,71.285,49.233,1.4479,228.885,237.636,2955,-1095,1,23.9741,6.3407,-2.794,16.6994,-21.7474,-22.8462,-18.7656,-1.066,10.32,draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:12:50Z,Gap Wedge,77,46.956,38.988,1.2044,110.172,108.772,9931,-1731,0,37.7269,6.4779,-7.133,56.9899,-10.0381,-13.112,-5.7976,-3.803,30.501,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:13:33Z,Gap Wedge,78,48.19,40.013,1.2044,112.324,110.855,9879,-1952,0,40.2988,6.6639,-7.439,58.5596,-11.3952,-17.2789,-6.928,-5.302,31.105,pull/draw,ShortIndoor
4978924,2022-04-07 04:06:16,2022-04-07T05:14:22Z,Gap Wedge,79,47.353,39.43,1.2009,111.724,110.414,9163,-1647,0,39.3734,6.5832,-6.714,57.8107,-10.3546,-14.8235,-6.0659,-4.508,31.441,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:43:42Z,9 Iron,1,47.254,35.865,1.3176,127.414,130.479,5828,-2018,1,15.5691,4.804,-10.202,35.3697,-20.2569,-24.1294,-9.7275,-6.563,13.42,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:44:19Z,9 Iron,2,41.332,36,1.1481,106.976,107.621,6969,-1501,1,19.4467,4.9442,-7.089,42.4453,-12.437,-14.9832,-5.0253,-5.393,21.061,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:44:44Z,9 Iron,3,45.065,36.238,1.2436,124.82,126.402,5300,-861,0,23.2011,5.4231,-6.054,40.0026,-9.3486,-16.2305,-4.4994,-5.444,21.143,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:45:18Z,9 Iron,4,44.182,35.363,1.2494,117.177,117.749,6905,-1388,1,23.666,5.4237,-5.727,41.0499,-11.5947,-13.1709,-5.609,-3.746,21.814,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:45:48Z,9 Iron,5,45.245,35.58,1.2716,125.774,127.317,5221,-536,0,24.1204,5.5077,-0.646,30.3844,-5.8918,-13.1981,-2.8734,-4.745,21.682,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:46:14Z,9 Iron,6,45.765,35.645,1.2839,124.259,124.99,6263,-535,0,25.9617,5.6776,-6.535,42.5368,-4.8996,-10.0455,-2.5525,-3.503,22.189,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:46:44Z,9 Iron,7,44.272,37.318,1.1863,116.432,116.764,7186,-912,1,25.4853,5.5723,-6.955,45.337,-7.2912,-6.6244,-3.5962,-1.539,23.127,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:47:15Z,9 Iron,8,48.562,37.174,1.3063,129.956,129.955,6691,-402,1,34.4463,6.3657,-7.023,49.0543,-3.4444,-0.2744,-2.1068,0.774,25.707,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:47:46Z,9 Iron,9,45.927,38.035,1.2075,120.273,120.162,7273,-1020,1,30.3694,5.9845,-6.229,47.757,-8.061,-5.0914,-4.3889,-0.376,25.418,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:48:34Z,9 Iron,10,50.969,38.884,1.3108,138.786,138.813,6909,-577,0,34.1612,6.4537,-8.399,46.9017,-4.7905,-8.5449,-3.2357,-2.244,22.847,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:49:06Z,9 Iron,11,47.308,37.546,1.26,128.02,128.634,6795,-1980,1,28.0786,5.8741,-6.831,45.4413,-16.9391,-22.6952,-9.7029,-5.92,22.37,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:49:35Z,9 Iron,12,41.342,38.584,1.0715,105.951,106.327,7372,-1579,1,22.9013,5.2379,-7.081,47.9614,-12.3678,-9.6823,-5.2057,-2.496,24.33,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:50:10Z,9 Iron,13,43.115,36.426,1.1836,119.491,122.031,4581,-858,0,21.9011,5.2135,-4.045,38.8165,-10.7948,-9.6896,-4.5426,-2.55,22.445,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:50:42Z,9 Iron,14,47.47,37.728,1.2582,127.194,127.409,6899,-1409,1,30.734,6.0727,-4.209,42.6147,-11.7839,-13.4354,-6.8611,-3.022,24.102,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:51:21Z,9 Iron,15,49.55,37.601,1.3178,134.149,134.257,7160,-187,0,30.5361,6.1631,-8.765,45.3757,-1.4965,-1.5604,-0.948,-0.303,21.547,straight,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:51:53Z,9 Iron,16,43.339,38.526,1.1249,118.949,120.42,5047,-634,0,24.6653,5.4598,-6.431,46.2018,-7.2151,-5.3128,-3.2153,-1.066,24.233,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:52:22Z,9 Iron,17,50.347,37.156,1.355,137.126,137.257,6977,-716,0,32.1742,6.302,-9.588,47.5391,-5.8895,-12.0077,-3.8666,-3.449,22.032,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:52:50Z,9 Iron,18,47.364,38.315,1.2362,125.45,125.367,7212,-1064,1,31.3454,6.1116,-6.869,47.486,-8.4828,-6.2461,-4.9358,-0.621,24.566,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:53:27Z,9 Iron,19,45.351,39.766,1.1404,122.543,123.294,6379,-1511,1,25.5064,5.6114,-3.863,38.8517,-13.7008,-17.4003,-7.0266,-4.929,22.376,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:54:06Z,9 Iron,20,50.108,38.793,1.2917,138.639,139.309,6393,-1544,1,31.69,6.2505,-7.052,45.1318,-13.9754,-22.2651,-9.0293,-5.553,22.319,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:54:37Z,9 Iron,21,44.221,37.909,1.1665,116.756,117.287,7088,-1975,1,24.6012,5.4876,-6.245,44.8424,-16.1774,-16.1549,-7.9424,-4.113,22.675,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:55:06Z,9 Iron,22,48.52,38.273,1.2677,131.681,132.043,6876,-517,0,29.4874,6.0478,-6.272,41.3572,-4.3118,-3.2492,-2.602,-0.33,21.88,draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:55:38Z,9 Iron,23,45.372,38.315,1.1842,120.861,121.409,6968,-2031,1,26.3157,5.663,-4.217,41.4749,-16.945,-18.1993,-8.8567,-4.519,22.943,pull/draw,ShortIndoor
4976556,2022-04-06 14:42:54,2022-04-06T14:56:01Z,9 Iron,24,46.879,39.534,1.1858,123.731,123.627,7110,-170,0,31.5131,6.107,-9.771,52.3715,-1.3701,1.1261,-0.7783,0.836,25.216,straight,ShortIndoor
